t,x,y,z,time_from_sync
2171.7699999809265,0.8251953125,0.22265625,0.0576171875,2140.001666824023
2171.774999856949,0.80810546875,-0.06103515625,-0.04541015625,2140.006666700045
2171.7799999713898,0.90966796875,-0.23486328125,-0.06494140625,2140.011666814486
2171.784999847412,0.8896484375,0.07958984375,-0.03662109375,2140.0166666905084
2171.789999961853,0.9970703125,-0.28125,0.1123046875,2140.0216668049493
2171.794999837876,0.95947265625,0.27734375,-0.02587890625,2140.026666680972
2171.7999999523163,0.83740234375,-0.30224609375,0.07763671875,2140.0316667954125
2171.8049998283386,0.75537109375,-0.046875,-0.03466796875,2140.036666671435
2171.8099999427795,1.04931640625,-0.36474609375,0.02734375,2140.041666785876
2171.814999818802,0.9638671875,0.0986328125,0.02099609375,2140.046666661898
2171.819999933243,0.9130859375,-0.154296875,0.109375,2140.051666776339
2171.824999809265,1.02587890625,-0.22509765625,0.02294921875,2140.0566666523614
2171.829999923706,0.8798828125,0.01171875,-0.0693359375,2140.0616667668023
2171.8349997997284,1.001953125,-0.1865234375,-0.04638671875,2140.0666666428247
2171.8399999141693,0.9404296875,0.0439453125,0.01513671875,2140.0716667572656
2171.844999790192,1.08251953125,-0.3125,0.15576171875,2140.0766666332884
2171.849999904633,1.13037109375,-0.18408203125,0.0888671875,2140.0816667477293
2171.854999780655,0.79248046875,0.0986328125,-0.03369140625,2140.086666623751
2171.859999895096,1.1552734375,-0.29296875,-0.03271484375,2140.091666738192
2171.864999771118,0.8486328125,0.22119140625,-0.04736328125,2140.0966666142144
2171.869999885559,1.0263671875,-0.43310546875,0.1552734375,2140.1016667286553
2171.875,0.91845703125,0.22265625,-0.017578125,2140.1066668430963
2171.8799998760223,1.04150390625,-0.337890625,0.1064453125,2140.1116667191186
2171.8849999904637,1.080078125,0.150390625,-0.02587890625,2140.11666683356
2171.8899998664856,1.001953125,-0.18603515625,0.00634765625,2140.121666709582
2171.8949999809265,1.044921875,0.13427734375,0.03173828125,2140.126666824023
2171.899999856949,0.8720703125,0.1259765625,0.025390625,2140.131666700045
2171.9049999713898,1.14990234375,-0.3544921875,0.08203125,2140.136666814486
2171.909999847412,0.888671875,0.05615234375,-0.005859375,2140.1416666905084
2171.914999961853,1.2431640625,-0.25439453125,0.0029296875,2140.1466668049493
2171.919999837876,1.06298828125,0.16748046875,0.001953125,2140.151666680972
2171.9249999523163,1.2470703125,-0.2421875,0.13671875,2140.1566667954125
2171.9299998283386,0.9072265625,0.24365234375,0.03466796875,2140.161666671435
2171.9349999427795,1.04248046875,-0.42529296875,0.07421875,2140.166666785876
2171.939999818802,1.06298828125,0.0400390625,-0.02685546875,2140.171666661898
2171.944999933243,1.11572265625,-0.11767578125,0.02783203125,2140.176666776339
2171.949999809265,1.19091796875,-0.283203125,0.109375,2140.1816666523614
2171.954999923706,1.001953125,0.28125,0.02392578125,2140.1866667668023
2171.9599997997284,1.171875,-0.42626953125,0.1533203125,2140.1916666428247
2171.9649999141693,1.0068359375,0.1767578125,-0.03076171875,2140.1966667572656
2171.969999790192,1.2158203125,-0.37060546875,0.0576171875,2140.2016666332884
2171.974999904633,1.17529296875,-0.18017578125,0.111328125,2140.2066667477293
2171.979999780655,0.9755859375,0.0791015625,0.01806640625,2140.211666623751
2171.984999895096,1.14013671875,-0.181640625,0.06103515625,2140.216666738192
2171.989999771118,1.00341796875,-0.0439453125,-0.06689453125,2140.2216666142144
2171.994999885559,1.134765625,-0.08837890625,-0.001953125,2140.2266667286553
2172.0,0.97900390625,-0.00244140625,0.16650390625,2140.2316668430963
2172.0049998760223,1.06982421875,-0.04345703125,0.07177734375,2140.2366667191186
2172.0099999904637,0.86474609375,0.00048828125,-0.013671875,2140.24166683356
2172.0149998664856,1.1552734375,-0.15478515625,-0.12353515625,2140.246666709582
2172.0199999809265,0.90673828125,0.017578125,-0.12451171875,2140.251666824023
2172.024999856949,0.91943359375,-0.05419921875,0.07666015625,2140.256666700045
2172.0299999713898,1.07666015625,-0.10498046875,0.1416015625,2140.261666814486
2172.034999847412,0.9541015625,0.03662109375,0.0068359375,2140.2666666905084
2172.039999961853,1.0625,-0.1513671875,0.005859375,2140.2716668049493
2172.044999837876,0.92529296875,0.0791015625,0.07763671875,2140.276666680972
2172.0499999523163,0.92626953125,-0.06591796875,0.1162109375,2140.2816667954125
2172.0549998283386,1.0439453125,-0.1748046875,0.083984375,2140.286666671435
2172.0599999427795,0.81396484375,-0.0302734375,-0.02490234375,2140.291666785876
2172.064999818802,1.0517578125,-0.044921875,-0.04736328125,2140.296666661898
2172.069999933243,0.80419921875,0.0361328125,-0.05322265625,2140.301666776339
2172.074999809265,1.00244140625,-0.23291015625,0.07958984375,2140.3066666523614
2172.079999923706,0.93994140625,0.11083984375,0.0224609375,2140.3116667668023
2172.0849997997284,1.05517578125,-0.18359375,0.14794921875,2140.3166666428247
2172.0899999141693,0.947265625,-0.05126953125,0.0,2140.3216667572656
2172.094999790192,0.94580078125,-0.1533203125,0.0,2140.3266666332884
2172.099999904633,1.07470703125,0.10986328125,0.01025390625,2140.3316667477293
2172.104999780655,0.9130859375,-0.099609375,0.099609375,2140.336666623751
2172.109999895096,1.09912109375,-0.046875,0.03662109375,2140.341666738192
2172.114999771118,0.779296875,-0.15234375,-0.0009765625,2140.3466666142144
2172.119999885559,1.20751953125,-0.08984375,0.07763671875,2140.3516667286553
2172.125,1.0654296875,-0.26953125,0.30126953125,2140.3566668430963
